linkID,year,season,r_dateTime_nz,Heat Pump or Heating,Hot water,Lighting,Other,Oven,Total
rf_07,2015,Winter,2015-06-25T05:30:00Z,,,,1245.93966666667,629.591333333333,1875.531
rf_07,2015,Winter,2015-06-25T06:00:00Z,,,,771.577,0,771.577
rf_07,2015,Winter,2015-06-25T07:30:00Z,,,,506.860333333333,0,506.860333333333
rf_07,2015,Winter,2015-06-25T08:00:00Z,,,,533.972666666667,0,533.972666666667
rf_07,2015,Winter,2015-06-25T19:30:00Z,,,,435.793,0,435.793
rf_07,2015,Winter,2015-06-25T20:00:00Z,,,,569.993666666667,0,569.993666666667
rf_07,2015,Winter,2015-06-25T20:30:00Z,,,,613.373,0,613.373
rf_07,2015,Winter,2015-06-25T21:00:00Z,,,,451.627666666667,0,451.627666666667
rf_07,2015,Winter,2015-06-25T21:30:00Z,,,,493.582333333333,0,493.582333333333
rf_07,2015,Winter,2015-07-07T20:30:00Z,,,,438.783666666667,0,438.783666666667
rf_07,2015,Winter,2015-07-07T21:00:00Z,,,,442.793,0,442.793
rf_07,2015,Winter,2015-07-07T21:30:00Z,,,,434.042333333333,0,434.042333333333
rf_07,2015,Winter,2015-07-07T22:00:00Z,,,,512.456333333333,0,512.456333333333
rf_07,2015,Winter,2015-07-08T05:30:00Z,,,,1049.02766666667,725.476,1774.50366666667
rf_07,2015,Winter,2015-07-08T06:00:00Z,,,,476.151333333333,0,476.151333333333
rf_07,2015,Winter,2015-07-08T09:00:00Z,,,,423.465,0,423.465
rf_07,2015,Winter,2015-07-08T22:00:00Z,,,,644.929333333334,191.477333333333,836.406666666667
rf_07,2015,Winter,2015-07-08T22:30:00Z,,,,355.399666666667,0,355.399666666667
rf_07,2015,Winter,2015-07-08T23:00:00Z,,,,337.214666666667,0,337.214666666667
rf_07,2015,Winter,2015-07-08T23:30:00Z,,,,350.012,0,350.012
rf_07,2015,Winter,2015-07-09T00:00:00Z,,,,1006.63266666667,0,1006.63266666667
rf_07,2015,Winter,2015-07-09T04:00:00Z,,,,528.149,1690.224,2218.373
rf_07,2015,Winter,2015-07-09T04:30:00Z,,,,2231.74766666666,1145.92266666667,3377.67033333333
rf_07,2015,Winter,2015-07-09T05:00:00Z,,,,2868.65166666667,1456.71966666667,4325.37133333334
rf_07,2015,Winter,2015-07-09T05:30:00Z,,,,536.081,282.425,818.506
rf_07,2015,Winter,2015-07-09T06:00:00Z,,,,528.209,0,528.209
