"","obsHalfHour","eecaCircuit","year","season","davgW"
"1869",08:00:00,"Lighting",2015,"Summer",96.0409855699856
"1870",08:00:00,"Lighting",2015,"Winter",169.337253871388
"1871",08:00:00,"Lighting",2016,"Autumn",120.935585462148
"1872",08:00:00,"Lighting",2016,"Spring",126.135067836452
"1873",08:00:00,"Lighting",2016,"Summer",78.9971659264045
"1874",08:00:00,"Lighting",2016,"Winter",187.037506802635
"1875",08:00:00,"Lighting",2017,"Autumn",131.06535590518
"1876",08:00:00,"Lighting",2017,"Spring",107.214399288147
"1877",08:00:00,"Lighting",2017,"Summer",82.9166421596951
"1878",08:00:00,"Lighting",2017,"Winter",166.152042141553
"1879",08:00:00,"Lighting",2018,"Autumn",72.6910771048486
"1880",08:00:00,"Lighting",2018,"Summer",40.7898577706945
"1881",08:00:00,"Lighting",2018,"Winter",120.737909532303
"1882",08:00:00,"Oven",2014,"Autumn",5.34914432989691
"1883",08:00:00,"Oven",2014,"Spring",36.8865706641319
"1884",08:00:00,"Oven",2014,"Summer",57.3854042904291
"1885",08:00:00,"Oven",2014,"Winter",50.2014279488425
"1886",08:00:00,"Oven",2015,"Autumn",41.1304470904009
"1887",08:00:00,"Oven",2015,"Spring",12.3292007772021
"1888",08:00:00,"Oven",2015,"Summer",41.3368114258049
"1889",08:00:00,"Oven",2015,"Winter",12.5333808150711
"1890",08:00:00,"Oven",2016,"Autumn",16.1152968562515
"1891",08:00:00,"Oven",2016,"Spring",11.9462393795937
"1892",08:00:00,"Oven",2016,"Summer",8.16444208932627
"1893",08:00:00,"Oven",2016,"Winter",12.5277956318253
"1894",08:00:00,"Oven",2017,"Autumn",17.4164407407407
"1895",08:00:00,"Oven",2017,"Spring",13.1142724968314
"1896",08:00:00,"Oven",2017,"Summer",26.183108490566
"1897",08:00:00,"Oven",2017,"Winter",15.36785428051
"1898",08:00:00,"Oven",2018,"Autumn",15.2313879197163
"1899",08:00:00,"Oven",2018,"Summer",9.05807361601885
"1900",08:00:00,"Oven",2018,"Winter",25.1225200097446
"1901",08:00:00,"Total",2014,"Autumn",1959.55429010761
"1902",08:00:00,"Total",2014,"Spring",1210.51988393972
"1903",08:00:00,"Total",2014,"Summer",1017.35948943923
"1904",08:00:00,"Total",2014,"Winter",1402.78395418312
"1905",08:00:00,"Total",2015,"Autumn",1306.11405139267
"1906",08:00:00,"Total",2015,"Spring",1265.28872848695
"1907",08:00:00,"Total",2015,"Summer",909.556510800929
"1908",08:00:00,"Total",2015,"Winter",1603.2021140187
"1909",08:00:00,"Total",2016,"Autumn",981.137991665183
"1910",08:00:00,"Total",2016,"Spring",1135.03682331742
"1911",08:00:00,"Total",2016,"Summer",854.280183907645
"1912",08:00:00,"Total",2016,"Winter",1588.48846631381
"1913",08:00:00,"Total",2017,"Autumn",1235.86420659837
"1914",08:00:00,"Total",2017,"Spring",1097.9594464465
"1915",08:00:00,"Total",2017,"Summer",877.498946665331
"1916",08:00:00,"Total",2017,"Winter",1657.2649411323
"1917",08:00:00,"Total",2018,"Autumn",1033.22517833027
"1918",08:00:00,"Total",2018,"Summer",826.462089590991
"1919",08:00:00,"Total",2018,"Winter",1521.80491032694
"1920",08:00:00,"XX_Other",2014,"Autumn",885.761915803415
"1921",08:00:00,"XX_Other",2014,"Spring",298.96006705252
"1922",08:00:00,"XX_Other",2014,"Summer",251.531735654225
"1923",08:00:00,"XX_Other",2014,"Winter",409.563012998272
"1924",08:00:00,"XX_Other",2015,"Autumn",369.002131037766
"1925",08:00:00,"XX_Other",2015,"Spring",375.963789680717
"1926",08:00:00,"XX_Other",2015,"Summer",253.802238502822
"1927",08:00:00,"XX_Other",2015,"Winter",497.500635559214
"1928",08:00:00,"XX_Other",2016,"Autumn",322.277831974885
"1929",08:00:00,"XX_Other",2016,"Spring",325.185721244842
"1930",08:00:00,"XX_Other",2016,"Summer",278.857818292486
"1931",08:00:00,"XX_Other",2016,"Winter",501.805336944238
"1932",08:00:00,"XX_Other",2017,"Autumn",334.968012599109
"1933",08:00:00,"XX_Other",2017,"Spring",312.599766938222
"1934",08:00:00,"XX_Other",2017,"Summer",260.094339045401
"1935",08:00:00,"XX_Other",2017,"Winter",489.654323528348
"1936",08:00:00,"XX_Other",2018,"Autumn",297.476039969862
"1937",08:00:00,"XX_Other",2018,"Summer",264.502905122619
"1938",08:00:00,"XX_Other",2018,"Winter",443.817880384502
"1939",08:30:00,"Heat Pump or Heating",2014,"Autumn",291.542116104869
"1940",08:30:00,"Heat Pump or Heating",2014,"Spring",80.9948256704981
"1941",08:30:00,"Heat Pump or Heating",2014,"Summer",38.1146023112174
"1942",08:30:00,"Heat Pump or Heating",2014,"Winter",179.694182074486
"1943",08:30:00,"Heat Pump or Heating",2015,"Autumn",99.0207159184002
"1944",08:30:00,"Heat Pump or Heating",2015,"Spring",72.2649975987775
"1945",08:30:00,"Heat Pump or Heating",2015,"Summer",9.22879722830051
"1946",08:30:00,"Heat Pump or Heating",2015,"Winter",260.890929241795
"1947",08:30:00,"Heat Pump or Heating",2016,"Autumn",8.43418318318318
"1948",08:30:00,"Heat Pump or Heating",2016,"Spring",37.5887674295554
"1949",08:30:00,"Heat Pump or Heating",2016,"Summer",0.61134613244296
"1950",08:30:00,"Heat Pump or Heating",2016,"Winter",219.527394609592
"1951",08:30:00,"Heat Pump or Heating",2017,"Autumn",48.0436018104329
"1952",08:30:00,"Heat Pump or Heating",2017,"Spring",23.519057290382
"1953",08:30:00,"Heat Pump or Heating",2017,"Summer",2.66333333333333
"1954",08:30:00,"Heat Pump or Heating",2017,"Winter",277.746798274457
"1955",08:30:00,"Heat Pump or Heating",2018,"Autumn",44.1352512283935
"1956",08:30:00,"Heat Pump or Heating",2018,"Summer",11.9937759298417
"1957",08:30:00,"Heat Pump or Heating",2018,"Winter",187.520141445568
"1958",08:30:00,"Hot water",2014,"Autumn",507.63329787234
"1959",08:30:00,"Hot water",2014,"Spring",501.183358018481
"1960",08:30:00,"Hot water",2014,"Summer",405.860471666667
"1961",08:30:00,"Hot water",2014,"Winter",401.608877356888
"1962",08:30:00,"Hot water",2015,"Autumn",520.990357657755
"1963",08:30:00,"Hot water",2015,"Spring",509.428472613183
"1964",08:30:00,"Hot water",2015,"Summer",389.884910228826
"1965",08:30:00,"Hot water",2015,"Winter",570.302606915899
"1966",08:30:00,"Hot water",2016,"Autumn",355.541321043026
"1967",08:30:00,"Hot water",2016,"Spring",441.010872741408
"1968",08:30:00,"Hot water",2016,"Summer",317.867644912045
"1969",08:30:00,"Hot water",2016,"Winter",490.064207390211
"1970",08:30:00,"Hot water",2017,"Autumn",447.252870711134
"1971",08:30:00,"Hot water",2017,"Spring",336.245432966537
"1972",08:30:00,"Hot water",2017,"Summer",310.383094662638
"1973",08:30:00,"Hot water",2017,"Winter",514.319789709136
"1974",08:30:00,"Hot water",2018,"Autumn",290.572724890144
"1975",08:30:00,"Hot water",2018,"Summer",271.891033652323
"1976",08:30:00,"Hot water",2018,"Winter",430.73588684171
"1977",08:30:00,"Lighting",2014,"Autumn",70.4731504761905
"1978",08:30:00,"Lighting",2014,"Spring",122.54762253194
"1979",08:30:00,"Lighting",2014,"Summer",129.434867913832
"1980",08:30:00,"Lighting",2014,"Winter",158.808428078818
"1981",08:30:00,"Lighting",2015,"Autumn",97.6270674567259
"1982",08:30:00,"Lighting",2015,"Spring",84.5447599786026
"1983",08:30:00,"Lighting",2015,"Summer",73.211785954786
"1984",08:30:00,"Lighting",2015,"Winter",116.830776435744
"1985",08:30:00,"Lighting",2016,"Autumn",93.9885887372473
"1986",08:30:00,"Lighting",2016,"Spring",105.104574876847
"1987",08:30:00,"Lighting",2016,"Summer",69.1917997081537
"1988",08:30:00,"Lighting",2016,"Winter",133.581351537515
"1989",08:30:00,"Lighting",2017,"Autumn",92.5105242503287
"1990",08:30:00,"Lighting",2017,"Spring",89.4917686334611
"1991",08:30:00,"Lighting",2017,"Summer",70.7834775583483
"1992",08:30:00,"Lighting",2017,"Winter",139.242067143532
"1993",08:30:00,"Lighting",2018,"Autumn",61.3105048047269
"1994",08:30:00,"Lighting",2018,"Summer",41.253806022409
"1995",08:30:00,"Lighting",2018,"Winter",99.1593391302184
"1996",08:30:00,"Oven",2014,"Autumn",1.59809621993127
"1997",08:30:00,"Oven",2014,"Spring",42.990259627646
"1998",08:30:00,"Oven",2014,"Summer",62.5438524019068
"1999",08:30:00,"Oven",2014,"Winter",45.4768976177321
"2000",08:30:00,"Oven",2015,"Autumn",38.9156574356627
"2001",08:30:00,"Oven",2015,"Spring",16.1359787503084
"2002",08:30:00,"Oven",2015,"Summer",44.014735030303
"2003",08:30:00,"Oven",2015,"Winter",17.7708599308087
"2004",08:30:00,"Oven",2016,"Autumn",17.3582612547893
"2005",08:30:00,"Oven",2016,"Spring",18.2378997041788
"2006",08:30:00,"Oven",2016,"Summer",12.5598915932481
"2007",08:30:00,"Oven",2016,"Winter",15.258233281493
"2008",08:30:00,"Oven",2017,"Autumn",23.4597440641381
"2009",08:30:00,"Oven",2017,"Spring",12.2267872414887
"2010",08:30:00,"Oven",2017,"Summer",27.4796735783852
"2011",08:30:00,"Oven",2017,"Winter",20.6064851515151
"2012",08:30:00,"Oven",2018,"Autumn",11.6019409190372
"2013",08:30:00,"Oven",2018,"Summer",14.9541599059377
"2014",08:30:00,"Oven",2018,"Winter",26.4699833333333
"2015",08:30:00,"Total",2014,"Autumn",1281.45992072072
"2016",08:30:00,"Total",2014,"Spring",1052.21509778025
"2017",08:30:00,"Total",2014,"Summer",940.953411147239
"2018",08:30:00,"Total",2014,"Winter",1131.96019146605
"2019",08:30:00,"Total",2015,"Autumn",1145.17424490045
"2020",08:30:00,"Total",2015,"Spring",1118.49363999835
"2021",08:30:00,"Total",2015,"Summer",871.901427344789
"2022",08:30:00,"Total",2015,"Winter",1427.87399022799
"2023",08:30:00,"Total",2016,"Autumn",881.857067207311
"2024",08:30:00,"Total",2016,"Spring",1013.57434162641
"2025",08:30:00,"Total",2016,"Summer",807.353449816593
"2026",08:30:00,"Total",2016,"Winter",1340.43088306316
"2027",08:30:00,"Total",2017,"Autumn",1034.89659153557
"2028",08:30:00,"Total",2017,"Spring",902.284792118987
"2029",08:30:00,"Total",2017,"Summer",798.543433843778
"2030",08:30:00,"Total",2017,"Winter",1391.3386579198
"2031",08:30:00,"Total",2018,"Autumn",859.09641624176
"2032",08:30:00,"Total",2018,"Summer",756.46028147093
"2033",08:30:00,"Total",2018,"Winter",1262.18473963354
"2034",08:30:00,"XX_Other",2014,"Autumn",603.577122153209
"2035",08:30:00,"XX_Other",2014,"Spring",261.414530054363
"2036",08:30:00,"XX_Other",2014,"Summer",236.547791870598
"2037",08:30:00,"XX_Other",2014,"Winter",339.040240302029
"2038",08:30:00,"XX_Other",2015,"Autumn",328.27307383446
"2039",08:30:00,"XX_Other",2015,"Spring",345.399974452915
"2040",08:30:00,"XX_Other",2015,"Summer",243.151302441137
"2041",08:30:00,"XX_Other",2015,"Winter",442.561305687838
"2042",08:30:00,"XX_Other",2016,"Autumn",284.436276624188
"2043",08:30:00,"XX_Other",2016,"Spring",286.050616810323
"2044",08:30:00,"XX_Other",2016,"Summer",262.545880689506
"2045",08:30:00,"XX_Other",2016,"Winter",430.736366445455
"2046",08:30:00,"XX_Other",2017,"Autumn",293.31405071549
"2047",08:30:00,"XX_Other",2017,"Spring",279.835946261814
"2048",08:30:00,"XX_Other",2017,"Summer",243.302243448221
"2049",08:30:00,"XX_Other",2017,"Winter",423.221935865528
"2050",08:30:00,"XX_Other",2018,"Autumn",270.904482274882
"2051",08:30:00,"XX_Other",2018,"Summer",252.2303529546
"2052",08:30:00,"XX_Other",2018,"Winter",387.325827227152
"2053",09:00:00,"Heat Pump or Heating",2014,"Autumn",299.530123595506
"2054",09:00:00,"Heat Pump or Heating",2014,"Spring",84.9836403634625
"2055",09:00:00,"Heat Pump or Heating",2014,"Summer",37.7790290482374
"2056",09:00:00,"Heat Pump or Heating",2014,"Winter",160.836790175057
"2057",09:00:00,"Heat Pump or Heating",2015,"Autumn",83.9254809034357
"2058",09:00:00,"Heat Pump or Heating",2015,"Spring",55.1008083771654
"2059",09:00:00,"Heat Pump or Heating",2015,"Summer",12.5030233406273
"2060",09:00:00,"Heat Pump or Heating",2015,"Winter",189.151027591855
"2061",09:00:00,"Heat Pump or Heating",2016,"Autumn",5.8781000621311
"2062",09:00:00,"Heat Pump or Heating",2016,"Spring",36.0308771332548
"2063",09:00:00,"Heat Pump or Heating",2016,"Summer",2.21892459117142
"2064",09:00:00,"Heat Pump or Heating",2016,"Winter",167.679746846703
"2065",09:00:00,"Heat Pump or Heating",2017,"Autumn",34.7079792517007
"2066",09:00:00,"Heat Pump or Heating",2017,"Spring",22.3919391858512
"2067",09:00:00,"Heat Pump or Heating",2017,"Summer",2.5488308795772
"2068",09:00:00,"Heat Pump or Heating",2017,"Winter",205.623712777169
"2069",09:00:00,"Heat Pump or Heating",2018,"Autumn",31.5108748198531
"2070",09:00:00,"Heat Pump or Heating",2018,"Summer",8.15446147798742
"2071",09:00:00,"Heat Pump or Heating",2018,"Winter",120.737279866333
"2072",09:00:00,"Hot water",2014,"Autumn",327.312840425532
"2073",09:00:00,"Hot water",2014,"Spring",420.783559728743
"2074",09:00:00,"Hot water",2014,"Summer",328.505246551724
"2075",09:00:00,"Hot water",2014,"Winter",425.233392727148
"2076",09:00:00,"Hot water",2015,"Autumn",471.248566863103
"2077",09:00:00,"Hot water",2015,"Spring",465.120810892544
"2078",09:00:00,"Hot water",2015,"Summer",330.977947794156
"2079",09:00:00,"Hot water",2015,"Winter",509.571396865814
"2080",09:00:00,"Hot water",2016,"Autumn",343.806776109993
"2081",09:00:00,"Hot water",2016,"Spring",382.493620128095
"2082",09:00:00,"Hot water",2016,"Summer",283.567668184278
"2083",09:00:00,"Hot water",2016,"Winter",460.286995583239
"2084",09:00:00,"Hot water",2017,"Autumn",443.772118008805
"2085",09:00:00,"Hot water",2017,"Spring",269.751464768705
"2086",09:00:00,"Hot water",2017,"Summer",300.956592115043
"2087",09:00:00,"Hot water",2017,"Winter",459.9294661387
"2088",09:00:00,"Hot water",2018,"Autumn",213.479265158655
"2089",09:00:00,"Hot water",2018,"Summer",244.111582177709
"2090",09:00:00,"Hot water",2018,"Winter",357.405700474634
"2091",09:00:00,"Lighting",2014,"Autumn",54.1300857142857
"2092",09:00:00,"Lighting",2014,"Spring",123.44368757259
"2093",09:00:00,"Lighting",2014,"Summer",102.658099206349
"2094",09:00:00,"Lighting",2014,"Winter",143.178439047619
"2095",09:00:00,"Lighting",2015,"Autumn",84.6853837388665
"2096",09:00:00,"Lighting",2015,"Spring",74.0059796690259
"2097",09:00:00,"Lighting",2015,"Summer",61.4618960217298
"2098",09:00:00,"Lighting",2015,"Winter",100.311317608028
"2099",09:00:00,"Lighting",2016,"Autumn",88.4156101817776
"2100",09:00:00,"Lighting",2016,"Spring",94.247984582449
"2101",09:00:00,"Lighting",2016,"Summer",63.9415560261282
"2102",09:00:00,"Lighting",2016,"Winter",107.497069525385
"2103",09:00:00,"Lighting",2017,"Autumn",82.084034853883
"2104",09:00:00,"Lighting",2017,"Spring",86.6269154068914
"2105",09:00:00,"Lighting",2017,"Summer",62.8218835195498
"2106",09:00:00,"Lighting",2017,"Winter",133.036963480269
"2107",09:00:00,"Lighting",2018,"Autumn",54.650324577546
"2108",09:00:00,"Lighting",2018,"Summer",40.1059487719298
"2109",09:00:00,"Lighting",2018,"Winter",87.3591738816739
"2110",09:00:00,"Oven",2014,"Autumn",30.1416254295533
"2111",09:00:00,"Oven",2014,"Spring",47.3838167075605
"2112",09:00:00,"Oven",2014,"Summer",52.2920926385443
"2113",09:00:00,"Oven",2014,"Winter",48.3729968523765
"2114",09:00:00,"Oven",2015,"Autumn",41.8113972728948
"2115",09:00:00,"Oven",2015,"Spring",23.0890515308323
"2116",09:00:00,"Oven",2015,"Summer",37.2148983297022
"2117",09:00:00,"Oven",2015,"Winter",17.5832632576135
"2118",09:00:00,"Oven",2016,"Autumn",15.1834862821566
"2119",09:00:00,"Oven",2016,"Spring",23.9855140753435
"2120",09:00:00,"Oven",2016,"Summer",20.2654645928174
"2121",09:00:00,"Oven",2016,"Winter",18.0044145830498
"2122",09:00:00,"Oven",2017,"Autumn",17.9514814814815
"2123",09:00:00,"Oven",2017,"Spring",15.8953263291945
"2124",09:00:00,"Oven",2017,"Summer",25.5398951067944
"2125",09:00:00,"Oven",2017,"Winter",17.5155639165911
"2126",09:00:00,"Oven",2018,"Autumn",14.9504693654267
"2127",09:00:00,"Oven",2018,"Summer",12.3496584216726
"2128",09:00:00,"Oven",2018,"Winter",33.4209659601798
"2129",09:00:00,"Total",2014,"Autumn",1011.02698028674
"2130",09:00:00,"Total",2014,"Spring",988.928666995493
"2131",09:00:00,"Total",2014,"Summer",862.39345364282
"2132",09:00:00,"Total",2014,"Winter",1114.45055890445
"2133",09:00:00,"Total",2015,"Autumn",1066.02189944678
"2134",09:00:00,"Total",2015,"Spring",1047.72858946473
"2135",09:00:00,"Total",2015,"Summer",792.911135637432
"2136",09:00:00,"Total",2015,"Winter",1285.68157233424
"2137",09:00:00,"Total",2016,"Autumn",853.705394169593
"2138",09:00:00,"Total",2016,"Spring",947.744847814252
"2139",09:00:00,"Total",2016,"Summer",783.612211644067
"2140",09:00:00,"Total",2016,"Winter",1257.64839738241
"2141",09:00:00,"Total",2017,"Autumn",984.515239194688
"2142",09:00:00,"Total",2017,"Spring",856.06797827489
"2143",09:00:00,"Total",2017,"Summer",782.862488648111
"2144",09:00:00,"Total",2017,"Winter",1273.83638919815
"2145",09:00:00,"Total",2018,"Autumn",762.087663249068
"2146",09:00:00,"Total",2018,"Summer",717.076653958687
"2147",09:00:00,"Total",2018,"Winter",1127.57464649243
"2148",09:00:00,"XX_Other",2014,"Autumn",468.434349862259
"2149",09:00:00,"XX_Other",2014,"Spring",255.178013338729
"2150",09:00:00,"XX_Other",2014,"Summer",224.375518571795
"2151",09:00:00,"XX_Other",2014,"Winter",317.662682695138
"2152",09:00:00,"XX_Other",2015,"Autumn",303.83445245131
"2153",09:00:00,"XX_Other",2015,"Spring",319.758020132552
"2154",09:00:00,"XX_Other",2015,"Summer",228.543958463816
"2155",09:00:00,"XX_Other",2015,"Winter",400.425297422746
"2156",09:00:00,"XX_Other",2016,"Autumn",269.573121400682
"2157",09:00:00,"XX_Other",2016,"Spring",277.862757501806
"2158",09:00:00,"XX_Other",2016,"Summer",261.195910618386
"2159",09:00:00,"XX_Other",2016,"Winter",402.410909184933
"2160",09:00:00,"XX_Other",2017,"Autumn",275.287813977452
"2161",09:00:00,"XX_Other",2017,"Spring",272.413131601218
"2162",09:00:00,"XX_Other",2017,"Summer",243.647797855554
"2163",09:00:00,"XX_Other",2017,"Winter",387.933412960758
"2164",09:00:00,"XX_Other",2018,"Autumn",258.516867231753
"2165",09:00:00,"XX_Other",2018,"Summer",237.718912626936
"2166",09:00:00,"XX_Other",2018,"Winter",362.458519894725
"2167",09:30:00,"Heat Pump or Heating",2014,"Autumn",224.379082397004
"2168",09:30:00,"Heat Pump or Heating",2014,"Spring",89.6816903807781
"2169",09:30:00,"Heat Pump or Heating",2014,"Summer",49.7608598360712
"2170",09:30:00,"Heat Pump or Heating",2014,"Winter",150.076679534769
"2171",09:30:00,"Heat Pump or Heating",2015,"Autumn",74.445268494329
"2172",09:30:00,"Heat Pump or Heating",2015,"Spring",44.0952730054645
"2173",09:30:00,"Heat Pump or Heating",2015,"Summer",16.6367681635634
"2174",09:30:00,"Heat Pump or Heating",2015,"Winter",152.549212121212
"2175",09:30:00,"Heat Pump or Heating",2016,"Autumn",5.74517687687687
"2176",09:30:00,"Heat Pump or Heating",2016,"Spring",30.3542187451228
"2177",09:30:00,"Heat Pump or Heating",2016,"Summer",3.41670760233918
"2178",09:30:00,"Heat Pump or Heating",2016,"Winter",137.81946510107
"2179",09:30:00,"Heat Pump or Heating",2017,"Autumn",27.4244603336738
"2180",09:30:00,"Heat Pump or Heating",2017,"Spring",20.3454805849224
"2181",09:30:00,"Heat Pump or Heating",2017,"Summer",2.77555542986425
"2182",09:30:00,"Heat Pump or Heating",2017,"Winter",163.188472057283
"2183",09:30:00,"Heat Pump or Heating",2018,"Autumn",29.8516350662589
"2184",09:30:00,"Heat Pump or Heating",2018,"Summer",7.95669889937107
"2185",09:30:00,"Heat Pump or Heating",2018,"Winter",106.563807852966
"2186",09:30:00,"Hot water",2014,"Autumn",255.430253546099
"2187",09:30:00,"Hot water",2014,"Spring",356.304820238159
"2188",09:30:00,"Hot water",2014,"Summer",304.419326551724
"2189",09:30:00,"Hot water",2014,"Winter",497.236297353049
"2190",09:30:00,"Hot water",2015,"Autumn",440.984679109227
"2191",09:30:00,"Hot water",2015,"Spring",410.30127122276
"2192",09:30:00,"Hot water",2015,"Summer",300.15526690218
"2193",09:30:00,"Hot water",2015,"Winter",495.191946340972
"2194",09:30:00,"Hot water",2016,"Autumn",318.299297969888
"2195",09:30:00,"Hot water",2016,"Spring",304.84228602471
"2196",09:30:00,"Hot water",2016,"Summer",271.431198984673
"2197",09:30:00,"Hot water",2016,"Winter",430.485139432897
"2198",09:30:00,"Hot water",2017,"Autumn",418.409298391103
"2199",09:30:00,"Hot water",2017,"Spring",268.686937708588
"2200",09:30:00,"Hot water",2017,"Summer",277.4066945425
